epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,2095.35,2.4221,1.37715,0.86956,0.69977,0.3799,0.50915,0.19459,2.36584,1.27954,0.84523,0.00067,0.00067,0.00067
102,2115.29,2.40083,1.28841,0.86347,0.70878,0.38314,0.51204,0.2006,2.31631,1.27834,0.84056,0.0006667,0.0006667,0.0006667
103,2136.23,2.50726,1.35391,0.87405,0.70878,0.38314,0.51204,0.2006,2.31631,1.27834,0.84056,0.0006634,0.0006634,0.0006634
104,2156.45,2.45813,1.36398,0.86656,0.69875,0.37727,0.50215,0.19785,2.28693,1.28579,0.83843,0.0006601,0.0006601,0.0006601
105,2176.54,2.48943,5.08228,0.86604,0.69875,0.37727,0.50215,0.19785,2.28693,1.28579,0.83843,0.0006568,0.0006568,0.0006568
106,2196.81,2.43696,1.32484,0.85426,0.68633,0.3708,0.48785,0.18875,2.28935,1.30002,0.83842,0.0006535,0.0006535,0.0006535
107,2215.15,2.39949,1.36872,0.8777,0.68633,0.3708,0.48785,0.18875,2.28935,1.30002,0.83842,0.0006502,0.0006502,0.0006502
108,2235.75,2.39159,1.36351,0.8911,0.67798,0.36636,0.47497,0.18204,2.30737,1.31456,0.83901,0.0006469,0.0006469,0.0006469
109,2254.75,2.44878,1.40397,0.87636,0.67798,0.36636,0.47497,0.18204,2.30737,1.31456,0.83901,0.0006436,0.0006436,0.0006436
110,2274.41,2.30327,1.31764,0.86798,0.67705,0.36474,0.47391,0.18196,2.31915,1.31096,0.83943,0.0006403,0.0006403,0.0006403
111,2294.64,2.45299,1.3149,0.86817,0.6906,0.37141,0.48449,0.18826,2.33141,1.29757,0.84022,0.000637,0.000637,0.000637
112,2316.06,2.45191,1.29806,0.86097,0.6906,0.37141,0.48449,0.18826,2.33141,1.29757,0.84022,0.0006337,0.0006337,0.0006337
113,2333.77,2.25846,1.49496,0.88226,0.71088,0.3813,0.50371,0.1929,2.35594,1.28376,0.84176,0.0006304,0.0006304,0.0006304
114,2353.8,2.39689,1.32493,0.86723,0.71088,0.3813,0.50371,0.1929,2.35594,1.28376,0.84176,0.0006271,0.0006271,0.0006271
115,2375.92,2.56542,1.2922,0.84423,0.72316,0.38658,0.51318,0.19085,2.39319,1.27684,0.8437,0.0006238,0.0006238,0.0006238
116,2394.93,2.32168,1.29936,0.84798,0.72316,0.38658,0.51318,0.19085,2.39319,1.27684,0.8437,0.0006205,0.0006205,0.0006205
117,2413.56,2.34315,1.31425,0.8712,0.72399,0.3888,0.51573,0.18674,2.43239,1.27273,0.84676,0.0006172,0.0006172,0.0006172
118,2435.02,2.45704,1.26772,0.83957,0.72257,0.38658,0.51225,0.18697,2.43028,1.2711,0.8473,0.0006139,0.0006139,0.0006139
119,2455.92,2.49843,1.3118,0.86948,0.72257,0.38658,0.51225,0.18697,2.43028,1.2711,0.8473,0.0006106,0.0006106,0.0006106
120,2475.23,2.43568,1.3417,0.89578,0.72559,0.38981,0.51856,0.19184,2.38954,1.26964,0.84423,0.0006073,0.0006073,0.0006073
121,2496.68,2.62925,1.28822,0.83976,0.72559,0.38981,0.51856,0.19184,2.38954,1.26964,0.84423,0.000604,0.000604,0.000604
122,2516.13,2.23315,1.28496,0.86639,0.72184,0.38678,0.51535,0.19638,2.34383,1.26918,0.83996,0.0006007,0.0006007,0.0006007
123,2535.79,2.4712,1.3568,0.87118,0.72184,0.38678,0.51535,0.19638,2.34383,1.26918,0.83996,0.0005974,0.0005974,0.0005974
124,2556.21,2.35822,1.31643,0.86407,0.71621,0.38415,0.50922,0.19964,2.29147,1.2751,0.83621,0.0005941,0.0005941,0.0005941
125,2575.56,2.2632,1.32266,0.86849,0.71621,0.38415,0.50922,0.19964,2.29147,1.2751,0.83621,0.0005908,0.0005908,0.0005908
126,2596.15,2.30871,1.29182,0.86777,0.70351,0.37869,0.49964,0.19861,2.27972,1.28677,0.83653,0.0005875,0.0005875,0.0005875
127,2616.55,2.3178,1.31072,0.84708,0.69416,0.37505,0.49251,0.19533,2.27891,1.29242,0.83692,0.0005842,0.0005842,0.0005842
128,2636.01,2.55331,1.2921,0.84394,0.69416,0.37505,0.49251,0.19533,2.27891,1.29242,0.83692,0.0005809,0.0005809,0.0005809
129,2656.6,2.4742,1.29511,0.84055,0.68924,0.37323,0.49122,0.1938,2.27401,1.29213,0.83697,0.0005776,0.0005776,0.0005776
130,2679.1,2.56678,1.33335,0.86135,0.68924,0.37323,0.49122,0.1938,2.27401,1.29213,0.83697,0.0005743,0.0005743,0.0005743
131,2699.11,2.3899,1.33109,0.87647,0.6963,0.37707,0.49797,0.1937,2.27953,1.28581,0.83869,0.000571,0.000571,0.000571
132,2721.11,2.3858,1.28572,0.85447,0.6963,0.37707,0.49797,0.1937,2.27953,1.28581,0.83869,0.0005677,0.0005677,0.0005677
133,2741.32,2.2696,1.39267,0.87315,0.69975,0.37869,0.49835,0.18909,2.29666,1.2885,0.84065,0.0005644,0.0005644,0.0005644
134,2762.29,2.43296,1.31294,0.85847,0.69578,0.37687,0.49277,0.18495,2.33439,1.29001,0.8443,0.0005611,0.0005611,0.0005611
135,2782.15,2.37149,1.3052,0.88022,0.69578,0.37687,0.49277,0.18495,2.33439,1.29001,0.8443,0.0005578,0.0005578,0.0005578
136,2803.27,2.40859,1.24043,0.84195,0.70151,0.3799,0.49966,0.18547,2.35693,1.28422,0.84681,0.0005545,0.0005545,0.0005545
137,2823.73,2.39179,1.78212,0.88226,0.70151,0.3799,0.49966,0.18547,2.35693,1.28422,0.84681,0.0005512,0.0005512,0.0005512
138,2841.97,2.36098,1.31152,0.85039,0.7066,0.38213,0.50474,0.18654,2.34999,1.28191,0.8452,0.0005479,0.0005479,0.0005479
139,2862.66,2.23576,1.26711,0.87102,0.7066,0.38213,0.50474,0.18654,2.34999,1.28191,0.8452,0.0005446,0.0005446,0.0005446
