epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
168,17379.6,2.11478,1.10232,0.81747,0.81852,0.50121,0.62317,0.33065,1.86468,1.06221,0.79057,3.3868e-05,3.3868e-05,3.3868e-05
169,17471.1,1.97089,1.11195,0.8471,0.81825,0.50189,0.6238,0.33065,1.86885,1.05974,0.7906,3.3472e-05,3.3472e-05,3.3472e-05
170,17571.6,2.11869,1.11317,0.81674,0.81983,0.50172,0.62434,0.33189,1.8674,1.05925,0.7902,3.3076e-05,3.3076e-05,3.3076e-05
171,17668.5,2.05879,1.09645,0.82459,0.82061,0.50155,0.62357,0.33217,1.86432,1.05781,0.79029,3.268e-05,3.268e-05,3.268e-05
172,17769,2.17858,1.11022,0.81602,0.82034,0.50251,0.62432,0.33198,1.86502,1.05606,0.78977,3.2284e-05,3.2284e-05,3.2284e-05
173,17868.8,2.09213,1.10137,0.82146,0.81827,0.5011,0.62276,0.33223,1.86662,1.05572,0.79013,3.1888e-05,3.1888e-05,3.1888e-05
174,17966.6,2.13194,1.10865,0.81982,0.81873,0.50105,0.62283,0.33173,1.8724,1.05599,0.79018,3.1492e-05,3.1492e-05,3.1492e-05
175,18067.1,2.17423,1.11054,0.81814,0.82055,0.50217,0.62381,0.33208,1.87766,1.05393,0.79019,3.1096e-05,3.1096e-05,3.1096e-05
176,18169.8,2.16689,1.13054,0.82295,0.8202,0.50133,0.62355,0.33192,1.87795,1.05476,0.79013,3.07e-05,3.07e-05,3.07e-05
177,18272.8,2.09641,1.06805,0.80629,0.82005,0.50161,0.62349,0.33242,1.8706,1.05674,0.79007,3.0304e-05,3.0304e-05,3.0304e-05
178,18371.9,2.152,1.10505,0.81595,0.81887,0.50034,0.62196,0.33221,1.86919,1.05732,0.79033,2.9908e-05,2.9908e-05,2.9908e-05
179,18472.6,2.18929,1.10634,0.80801,0.81729,0.49969,0.62112,0.3323,1.86108,1.05875,0.78968,2.9512e-05,2.9512e-05,2.9512e-05
180,18571.4,2.05853,1.10576,0.82805,0.81841,0.50007,0.62197,0.33216,1.86334,1.06059,0.78954,2.9116e-05,2.9116e-05,2.9116e-05
181,18672.2,2.07407,1.09032,0.82592,0.82165,0.5018,0.62401,0.33252,1.86744,1.0578,0.78969,2.872e-05,2.872e-05,2.872e-05
182,18768.4,2.11713,1.10608,0.83069,0.82219,0.50234,0.62555,0.33259,1.87459,1.05874,0.79076,2.8324e-05,2.8324e-05,2.8324e-05
183,18865.5,2.13796,1.11862,0.82624,0.82144,0.50186,0.62486,0.3321,1.87568,1.05788,0.79066,2.7928e-05,2.7928e-05,2.7928e-05
184,18960.8,2.02768,1.07616,0.82469,0.81968,0.50127,0.62377,0.3321,1.87198,1.05705,0.79027,2.7532e-05,2.7532e-05,2.7532e-05
185,19061,2.14422,1.10913,0.81641,0.82057,0.50218,0.62459,0.33344,1.86889,1.05498,0.79026,2.7136e-05,2.7136e-05,2.7136e-05
186,19157.5,2.12126,1.1243,0.82691,0.81676,0.50088,0.6226,0.33279,1.86156,1.05935,0.7888,2.674e-05,2.674e-05,2.674e-05
187,19251.6,2.14045,1.12596,0.81698,0.8153,0.50054,0.62198,0.33208,1.85693,1.06436,0.78813,2.6344e-05,2.6344e-05,2.6344e-05
188,19347.7,2.09076,1.10798,0.81654,0.816,0.50037,0.62215,0.33264,1.85436,1.06451,0.78826,2.5948e-05,2.5948e-05,2.5948e-05
189,19446.1,2.04816,1.08162,0.81289,0.81812,0.5001,0.62271,0.33291,1.85592,1.06156,0.78907,2.5552e-05,2.5552e-05,2.5552e-05
190,19540.9,2.11426,1.09639,0.81354,0.81855,0.50029,0.62296,0.33323,1.8569,1.06198,0.78957,2.5156e-05,2.5156e-05,2.5156e-05
191,19632,2.09361,1.10011,0.82084,0.81906,0.50046,0.6229,0.33297,1.85596,1.06308,0.78975,2.476e-05,2.476e-05,2.476e-05
192,19727.8,2.13129,1.12243,0.83442,0.81934,0.49988,0.62241,0.33239,1.85692,1.06301,0.78998,2.4364e-05,2.4364e-05,2.4364e-05
193,19823.7,2.04856,1.10038,0.83686,0.81873,0.50038,0.62296,0.33285,1.85625,1.06201,0.79019,2.3968e-05,2.3968e-05,2.3968e-05
194,19922.4,2.13335,1.11032,0.81125,0.81947,0.50042,0.62326,0.33304,1.85622,1.06036,0.78967,2.3572e-05,2.3572e-05,2.3572e-05
195,20021,2.07681,1.08991,0.82515,0.82049,0.50003,0.62285,0.33323,1.85813,1.06089,0.79015,2.3176e-05,2.3176e-05,2.3176e-05
196,20121.6,2.15927,1.12154,0.81614,0.82081,0.50076,0.62429,0.33323,1.85744,1.05904,0.78959,2.278e-05,2.278e-05,2.278e-05
197,20216.2,2.07543,1.10173,0.83327,0.81932,0.49986,0.62263,0.33286,1.85416,1.0598,0.78941,2.2384e-05,2.2384e-05,2.2384e-05
198,20313.7,2.12194,1.07102,0.80216,0.81833,0.49992,0.62261,0.33304,1.85359,1.061,0.79025,2.1988e-05,2.1988e-05,2.1988e-05
199,20415.3,2.17348,1.13431,0.82584,0.81917,0.50071,0.62362,0.33313,1.85386,1.06019,0.78947,2.1592e-05,2.1592e-05,2.1592e-05
200,20513.2,2.09887,1.13653,0.82982,0.81971,0.50127,0.6236,0.33304,1.85542,1.06026,0.78942,2.1196e-05,2.1196e-05,2.1196e-05
201,20611.7,2.09012,1.10384,0.82088,0.81703,0.50059,0.6224,0.33223,1.85146,1.06361,0.78833,2.08e-05,2.08e-05,2.08e-05
202,20711,2.09533,1.09211,0.82052,0.81775,0.5002,0.62195,0.33298,1.85499,1.06122,0.78943,2.0404e-05,2.0404e-05,2.0404e-05
203,20806.6,2.04489,1.08542,0.81259,0.81742,0.5002,0.62232,0.3332,1.85236,1.06408,0.7894,2.0008e-05,2.0008e-05,2.0008e-05
204,20906.2,2.12036,1.10522,0.80773,0.8164,0.50093,0.62296,0.33312,1.84912,1.0644,0.7887,1.9612e-05,1.9612e-05,1.9612e-05
205,21008.3,2.05981,1.06396,0.8136,0.8181,0.50129,0.6235,0.33336,1.84992,1.06348,0.78864,1.9216e-05,1.9216e-05,1.9216e-05
206,21110.2,2.22994,1.16067,0.80591,0.81806,0.50142,0.62332,0.33263,1.85735,1.06145,0.78855,1.882e-05,1.882e-05,1.882e-05
207,21206.3,2.03958,1.08568,0.81783,0.82056,0.50234,0.62505,0.33329,1.86517,1.05822,0.78948,1.8424e-05,1.8424e-05,1.8424e-05
208,21308.6,2.18795,1.11535,0.81771,0.82049,0.50199,0.62461,0.3333,1.86214,1.05767,0.78957,1.8028e-05,1.8028e-05,1.8028e-05
209,21410.9,2.14917,1.12666,0.81648,0.82075,0.50195,0.62417,0.33312,1.86049,1.05751,0.78923,1.7632e-05,1.7632e-05,1.7632e-05
210,21504.7,2.05008,1.09572,0.8323,0.81909,0.50158,0.62357,0.33332,1.8537,1.06137,0.78891,1.7236e-05,1.7236e-05,1.7236e-05
211,21601,2.1393,1.12573,0.81744,0.81844,0.50116,0.62333,0.33316,1.85342,1.06108,0.78883,1.684e-05,1.684e-05,1.684e-05
212,21711.7,2.10836,1.09868,0.82112,0.81856,0.50081,0.62323,0.33415,1.85042,1.06232,0.78877,1.6444e-05,1.6444e-05,1.6444e-05
213,21820.8,2.18666,1.08755,0.80394,0.81801,0.50102,0.62256,0.33341,1.85183,1.06221,0.78902,1.6048e-05,1.6048e-05,1.6048e-05
214,21930.1,2.13114,1.10772,0.81614,0.81824,0.50126,0.62246,0.3331,1.85373,1.0606,0.78867,1.5652e-05,1.5652e-05,1.5652e-05
215,22044.5,2.17625,1.10513,0.80868,0.81822,0.50093,0.62267,0.33345,1.85774,1.05991,0.78952,1.5256e-05,1.5256e-05,1.5256e-05
216,22157.9,2.20218,1.13263,0.82651,0.81744,0.50116,0.62257,0.3331,1.85922,1.06116,0.78975,1.486e-05,1.486e-05,1.486e-05
217,22261.8,2.13669,1.12966,0.82758,0.8171,0.50099,0.62277,0.33273,1.85988,1.06071,0.79009,1.4464e-05,1.4464e-05,1.4464e-05
218,22368,2.17764,1.10945,0.80153,0.81617,0.50113,0.62221,0.33257,1.85219,1.06193,0.78874,1.4068e-05,1.4068e-05,1.4068e-05
219,22474.6,2.10706,1.08584,0.81462,0.81553,0.50075,0.62214,0.33279,1.85224,1.06105,0.78918,1.3672e-05,1.3672e-05,1.3672e-05
220,22574.9,2.13262,1.1079,0.82222,0.81659,0.50088,0.62263,0.33236,1.8567,1.06197,0.79029,1.3276e-05,1.3276e-05,1.3276e-05
221,22691.6,1.96473,1.07757,0.83565,0.8159,0.50148,0.62277,0.33215,1.85731,1.06136,0.79048,1.288e-05,1.288e-05,1.288e-05
222,22822.5,2.15049,1.08361,0.81289,0.8166,0.50127,0.62313,0.33274,1.8525,1.0633,0.79004,1.2484e-05,1.2484e-05,1.2484e-05
223,23086.6,2.05152,1.10113,0.82458,0.81645,0.50083,0.62265,0.33279,1.85054,1.06479,0.78979,1.2088e-05,1.2088e-05,1.2088e-05
224,23361.5,2.17923,1.13988,0.82583,0.8168,0.50105,0.62284,0.33332,1.85354,1.0624,0.79014,1.1692e-05,1.1692e-05,1.1692e-05
225,23508.1,2.13836,1.09827,0.81055,0.81755,0.50054,0.62241,0.33287,1.85412,1.06349,0.79036,1.1296e-05,1.1296e-05,1.1296e-05
226,23625.5,2.10147,1.11373,0.82861,0.81861,0.50105,0.62342,0.33337,1.853,1.06206,0.79021,1.09e-05,1.09e-05,1.09e-05
227,23742.9,2.12519,1.11453,0.82303,0.8192,0.50133,0.62384,0.33367,1.85301,1.06231,0.78995,1.0504e-05,1.0504e-05,1.0504e-05
228,23853.8,2.09897,1.11702,0.82783,0.81836,0.50099,0.62347,0.33386,1.85384,1.06372,0.78986,1.0108e-05,1.0108e-05,1.0108e-05
229,23955.7,2.0344,1.05868,0.80899,0.81786,0.5005,0.62302,0.33372,1.85158,1.06443,0.78974,9.712e-06,9.712e-06,9.712e-06
230,24275,2.04535,1.06761,0.80893,0.8167,0.50025,0.62259,0.33328,1.84953,1.06491,0.78987,9.316e-06,9.316e-06,9.316e-06
231,24580,2.08008,1.0901,0.82,0.8161,0.50042,0.62164,0.3328,1.84803,1.06682,0.78922,8.92e-06,8.92e-06,8.92e-06
232,24839.1,2.1273,1.09362,0.81347,0.81717,0.50014,0.62157,0.33311,1.84906,1.06436,0.78954,8.524e-06,8.524e-06,8.524e-06
233,25097.9,1.94584,1.07479,0.83182,0.81658,0.5,0.62135,0.33315,1.84887,1.06385,0.78951,8.128e-06,8.128e-06,8.128e-06
234,25391.7,2.12767,1.07154,0.81506,0.81778,0.50065,0.62239,0.333,1.85195,1.06314,0.78972,7.732e-06,7.732e-06,7.732e-06
235,25706.1,2.08472,1.07972,0.81598,0.81642,0.50042,0.62214,0.33315,1.85443,1.06024,0.79044,7.336e-06,7.336e-06,7.336e-06
236,26084.6,2.15242,1.114,0.81438,0.81762,0.50071,0.62254,0.33343,1.85381,1.0591,0.7891,6.94e-06,6.94e-06,6.94e-06
237,26243.7,2.08326,1.13091,0.83717,0.81665,0.50127,0.62306,0.33273,1.85601,1.06188,0.7889,6.544e-06,6.544e-06,6.544e-06
238,26548,2.23034,1.14366,0.81692,0.81866,0.50142,0.62309,0.33274,1.85902,1.05945,0.78904,6.148e-06,6.148e-06,6.148e-06
239,26662.9,2.08176,1.07272,0.81392,0.81835,0.50113,0.62274,0.33277,1.85725,1.06022,0.78929,5.752e-06,5.752e-06,5.752e-06
240,26772.3,2.06193,1.10337,0.83077,0.81912,0.50155,0.62338,0.33286,1.85913,1.06048,0.78944,5.356e-06,5.356e-06,5.356e-06
241,26855.5,1.94082,1.15749,0.82837,0.81453,0.50223,0.62358,0.33187,1.8533,1.07022,0.78786,4.96e-06,4.96e-06,4.96e-06
242,26938.2,1.9291,1.12893,0.82798,0.81223,0.49941,0.62121,0.32923,1.85496,1.08314,0.78714,4.564e-06,4.564e-06,4.564e-06
243,27020.7,1.78666,1.11619,0.84512,0.81193,0.49851,0.62016,0.32854,1.85884,1.08375,0.78808,4.168e-06,4.168e-06,4.168e-06
244,27098,1.79508,1.13138,0.8489,0.8116,0.49865,0.62031,0.32816,1.8606,1.08774,0.78805,3.772e-06,3.772e-06,3.772e-06
245,27175.3,1.91818,1.17711,0.83687,0.81068,0.49879,0.62036,0.32787,1.86109,1.08783,0.78786,3.376e-06,3.376e-06,3.376e-06
246,27252.6,1.8918,1.13291,0.83823,0.81254,0.5002,0.62239,0.32943,1.86119,1.08228,0.78774,2.98e-06,2.98e-06,2.98e-06
247,27329.6,1.91121,1.17459,0.84571,0.81133,0.49971,0.62188,0.32891,1.86359,1.08238,0.78798,2.584e-06,2.584e-06,2.584e-06
248,27406,1.86797,1.1081,0.83381,0.81219,0.49997,0.62158,0.32906,1.86321,1.08243,0.78781,2.188e-06,2.188e-06,2.188e-06
249,27485.9,1.96009,1.16018,0.82787,0.81326,0.50121,0.62324,0.32921,1.86886,1.08552,0.78751,1.792e-06,1.792e-06,1.792e-06
250,27564.4,1.90104,1.12502,0.83429,0.8147,0.50126,0.62365,0.32935,1.87062,1.07764,0.78797,1.396e-06,1.396e-06,1.396e-06
